组合,关联度系数
"['腹痛', '倒产']",0.0025488687415475275
"['脚膝无力', '奔豚气']",0.01633396255564598
"['便脓血', '腰膝疼']",0.0037584286706659475
"['瘦弱', '头目彻痛']",0.008151542515269894
"['子宫冷', '浑身浮肿']",0.009299651559373345
"['偏头痛', '头面虚肿']",0.01761621943712069
"['大崩不止', '手足麻木']",0.0009508863092397291
"['转筋', '胃吐食']",0.019590740734345385
"['心痛', '小肠冷气疼']",0.01633396255564598
"['中风', '咳逆上气']",0.009461648071230566
"['霍乱', '呕逆']",0.010206908909166201
"['劳倦', '言语艰涩']",0.008542300954462678
"['头身皆重', '身痒']",0.0248220402102695
"['久泄', '膈气']",0.007859956334038881
"['肢体浮肿', '痰潮']",0.019590740734345385
"['带下如倾', '热结血室']",0.019590740734345385
"['冷汗', '痰潮']",0.0248220402102695
"['便脓血', '疔疮']",0.013447846662905383
"['不孕', '多梦']",0.0018025025882118517
"['呕吐', '恶疮']",0.004461635095155431
"['唇口青黑', '咳逆上气']",0.012413671258143716
"['白带', '小便不通']",0.0023075760148831836
"['饮食减少', '呕吐']",0.0001147332349271668
"['自汗', '鼻血']",0.011145872591758171
"['带下色红', '短气']",0.0006532545253808419
"['饮食不化', '自汗']",0.0063502926416624805
"['饮食减少', '大便久滑']",0.007911849120448344
"['惊悸', '痰涕粘涎']",0.01538048504917161
"['腹冷', '转筋']",0.0074546005127247295
"['小便浊败', '大小便不通']",0.009650999753242906
"['大崩不止', '头痛']",0.0009508863092397291
"['吐血', '大小便不通']",0.01633396255564598
"['牙痛', '头目彻痛']",0.0248220402102695
"['腰酸', '带下色红']",0.00013181980604126675
"['赤白带不止', '咳血']",0.00435094339622899
"['小便利数', '积滞泄泻']",0.011518410589348826
"['阴痛', '难产']",0.0046650526762114786
"['脉虚数', '脉弱']",0.0248220402102695
"['身凉', '血淋']",0.0020600953782838327
"['白带', '白带频下']",0.0023075760148831836
"['大便久滑', '头目彻痛']",0.0248220402102695
"['阴痛', '腹脐腿足常冷']",0.011518410589348826
"['头晕', '冷痹']",0.009299651559373345
"['哮喘', '昏迷']",0.0048969222246523225
"['久泄', '漆中毒']",0.012974912426921253
"['赤白带不止', '健忘']",7.008780064321485e-06
"['冷淋', '腹脐腿足常冷']",0.0248220402102695
"['口苦', '头痛']",0.0037584286706659475
"['瘦弱', '脉虚缓']",0.008151542515269894
"['劳倦', '小便不通']",0.008542300954462678
"['劳倦', '冷汗']",0.008542300954462678
"['腰痛', '惊悸']",0.002345455383022055
"['湿痰', '心腹疼痛']",0.0033597800969557
"['头痛', '心痛']",0.0063502926416624805
"['经闭', '腹胀']",0.0006497687803543317
"['呕酸', '疔疮']",0.0248220402102695
"['涕', '舌干']",0.012413671258143716
"['不孕', '脚气']",0.0011819823246268513
"['中暑', '膈气']",0.014373789524574812
"['四肢冷', '半身不遂']",0.0014863933097503113
"['狂言', '转筋']",0.012413671258143716
"['白带', '阴寒']",0.0023075760148831836
"['耳鸣', '口干']",0.006002228563811635
"['乏力', '牙痛']",0.007473810084170085
"['胸胀胁满', '转筋']",0.010206908909166201
"['哮喘', '中暑']",0.008844399029253769
"['半身不遂', '中风']",0.003014205166865014
"['呕吐', '大便久滑']",0.012554758195497867
"['久泄', '子宫脱垂']",0.012974912426921253
"['血淋', '腿疼']",0.01633396255564598
"['腹痛', '喜暖']",0.0011812904534633795
"['饮食减少', '满口生疮']",0.007911849120448344
"['饮食减少', '肠虚滑泄']",0.007911849120448344
"['烦闷', '子死腹中']",0.004128391793126518
"['头晕', '饮食不化']",0.00075645048902373
"['五色带下', '头身皆重']",0.01761621943712069
"['多梦', '冷泄']",0.011145872591758171
"['脚气', '头目彻痛']",0.01538048504917161
"['带下色红', '睡卧不安']",0.010706317420445532
"['腰痛', '饮食不化']",0.0017949070526330213
"['冷汗', '言语艰涩']",0.0248220402102695
"['面色萎黄', '脚气']",0.0004890614610629784
"['盗汗', '冷痹']",0.011227847879652003
"['大崩不止', '脐腹腰脚先痛']",0.009650999753242906
"['目赤', '喉闭']",0.01633396255564598
"['赤白带不止', '气结腹痛']",0.00435094339622899
"['大便久滑', '冷汗']",0.0248220402102695
"['小便如泔', '口干']",0.010468011206801783
"['胁痛', '胸闷']",0.0070662438980906295
"['饮食减少', '半身不遂']",0.0001147332349271668
"['胸胀胁满', '月经过多']",0.008290332543797047
"['脉沉', '哮喘']",0.0025160536564217684
"['骨节疼痛', '难产']",0.006002228563811635
"['湿痰', '脚膝无力']",0.00483721885040761
"['面色萎黄', '中风']",0.0002093087668805782
"['瘦弱', '脐腹虚鸣']",0.008151542515269894
"['头晕', '胸胀胁满']",0.0011819823246268513
"['胸胀胁满', '肠鸣']",0.010206908909166201
"['膈气', '寒疝']",0.019590740734345385
"['心烦', '鼻血']",0.004890866353368328
"['霍乱', '漆中毒']",0.01538048504917161
"['面色萎黄', '心热']",0.000964425726889373
"['瘦弱', '心热']",0.0010373782804073972
"['大崩不止', '咳血']",0.009650999753242906
"['久泄', '膀胱气刺']",0.012974912426921253
"['白带', '带下色红']",0.03437555122350722
"['赤白带不止', '四肢酸痛']",0.0005472788976589316
"['目眩', '痰涕粘涎']",0.011227847879652003
"['偏头痛', '噎膈']",0.012413671258143716
"['淋沥不断', '眩晕']",0.006002228563811635
"['思虑过度', '清浊相干']",0.019590740734345385
"['大崩不止', '肢节少力']",0.001408062694510659
"['心痛', '头目彻痛']",0.01633396255564598
"['骨节疼痛', '脚气']",0.004001445691109912
"['腹痛', '舌淡']",7.023082530754898e-06
"['饮食减少', '脉象弦数']",0.007911849120448344
"['半身不遂', '冷汗']",0.012554758195497867
"['大崩不止', '腿疼']",0.009650999753242906
"['发热', '自汗']",0.0063502926416624805
"['带下色红', '小肠及外肾肿痛']",0.010706317420445532
"['腰痛', '呕吐']",0.0005745329841601587
"['心烦', '腰脚酸痛']",0.009839757693599849
"['赤白带不止', '头面虚肿']",0.00435094339622899
"['腰痛', '口干']",0.004165096518835898
"['乏力', '口干']",0.0013789692323201153
"['腰背疼痛', '鼻血']",0.009461648071230566
"['唇口青黑', '口干']",0.010468011206801783
"['盗汗', '自汗']",0.003314782474999445
"['面色萎黄', '子宫虚弱']",0.008029792849697015
"['烦闷', '哮喘']",0.0022280939770505936
"['头晕', '遗尿']",0.00012176418222692442
"['呕吐', '头目彻痛']",0.012554758195497867
"['久泄', '积滞泄泻']",0.012974912426921253
"['胁痛', '小便淋痛']",0.01538048504917161
"['咳嗽', '口苦']",0.0013900319217409751
"['精神失常', '眼痛']",0.019590740734345385
"['转筋', '膀胱气刺']",0.019590740734345385
"['骨节疼痛', '冷痹']",0.012974912426921253
"['腰痛', '腹胀']",0.00028090749344239496
"['白带', '思虑过度']",2.8751574865815144e-05
"['腰背疼痛', '冷淋']",0.014620654349145626
"['霍乱', '头目彻痛']",0.01538048504917161
"['昏迷', '言语艰涩']",0.01538048504917161
"['脚气', '冷汗']",0.01538048504917161
"['腰酸', '心悸']",0.0006228844894732299
"['腰痛', '胃吐食']",0.01095807642944105
"['盗汗', '手足麻木']",0.0019885954816628026
"['赤白带不止', '小肠冷气疼']",0.00435094339622899
"['耳鸣', '胸胀胁满']",0.004001445691109912
"['脉滑', '肌肥']",0.01633396255564598
"['脉沉', '心气不足']",0.005611729414364303
"['便溏', '浑身浮肿']",0.01633396255564598
"['白带', '腹或阴中疼痛']",0.0023075760148831836
"['腹痛', '阴寒']",0.007175723359321484
"['四肢冷', '吞酸水']",0.012554758195497867
"['口苦', '阴痒']",0.006445623786161342
"['大崩不止', '口噤']",0.0047175739682145945
"['呕吐', '痰潮']",0.012554758195497867
"['中风', '胃吐食']",0.014620654349145626
"['便溏', '膈气']",0.011145872591758171
"['湿痰', '脉滑']",0.00483721885040761
"['咳嗽', '淋沥不断']",0.0010979030419328573
"['腹冷', '遗尿']",0.0017712250369464888
"['柔汗', '小便淋痛']",0.0248220402102695
"['多尿', '寒疝']",0.01761621943712069
"['发热', '狂言']",0.007559698040567775
"['久泄', '中风']",0.0033597800969557
"['目眩', '舌干']",0.006187471088102359
"['霍乱', '痰潮']",0.01538048504917161
"['咳逆上气', '气结腹痛']",0.019590740734345385
"['子宫冷', '发热']",0.00075645048902373
"['乏力', '自汗']",0.0006556343683636889
"['带下色青', '头胀眩重']",0.019590740734345385
"['口苦', '小便淋痛']",0.013447846662905383
"['霍乱', '脚气']",0.006171159659096509
"['难产', '眼痛']",0.01761621943712069
"['口苦', '似血非血']",0.006445623786161342
"['发热', '饮食不化']",0.004783536763399876
"['饮食减少', '饮食不化']",0.00017340285231198793
"['狂言', '中暑']",0.012413671258143716
"['面色萎黄', '经漏']",8.370008001779006e-05
"['子死腹中', '难产']",0.009214726364298625
"['身凉', '四肢拘急']",0.009650999753242906
"['无名肿毒', '喉闭']",0.019590740734345385
"['便脓血', '腹或阴中疼痛']",0.013447846662905383
"['心气不足', '肢体浮肿']",0.012413671258143716
"['瘦弱', '头痛']",0.00024937578873451827
"['便溏', '涕']",0.009214726364298625
"['昏迷', '头目彻痛']",0.01538048504917161
"['苔白', '舌红']",0.003014205166865014
"['恶疮', '无名肿毒']",0.011145872591758171
"['涕', '痰涕粘涎']",0.01761621943712069
"['赤白带不止', '经候不利']",0.00435094339622899
"['目眩', '遗尿']",0.0009293255813414003
"['腰痛', '呕逆']",0.005932794017765919
"['四肢冷', '带下冷痛']",0.0074546005127247295
"['口噤', '感风身痛']",0.019590740734345385
"['呕吐', '噎膈']",0.0074546005127247295
"['头旋目眩', '骨热']",0.013447846662905383
"['腹痛', '面浮']",0.0025488687415475275
"['小便利数', '自汗']",0.0035600615620385856
"['小便黄赤', '脉弦数']",0.01761621943712069
"['腹胀', '呕酸']",0.011833240977537685
"['劳倦', '健忘']",0.0021540108230925226
"['肠鸣', '口不渴']",0.019590740734345385
"['饮食减少', '肠红痔血']",0.007911849120448344
"['惊悸', '心气不足']",0.008290332543797047
"['脐下冷痛', '目赤']",0.0070662438980906295
"['子宫冷', '吐血']",0.0018025025882118517
"['眩晕', '痰涕粘涎']",0.01761621943712069
"['漆中毒', '眼痛']",0.0248220402102695
"['乏力', '梦遗']",1.1741100751638811e-06
"['腰腿骨节疼痛', '腰背疼痛']",0.004783536763399876
"['经闭', '恶疮']",0.003829788745191409
"['头旋目眩', '脏腑积冷']",0.013447846662905383
"['瘦弱', '舌淡']",8.300855580445354e-05
"['不孕', '目眩']",8.766523838787954e-05
"['劳倦', '唇口青黑']",0.0021540108230925226
"['五色带下', '冷泄']",0.012413671258143716
"['小便浊败', '头面虚肿']",0.009650999753242906
"['带下色红', '口干']",0.003943708619441155
"['目眩', '恶心']",0.0015514326125262712
"['狂言', '心气不足']",0.010468011206801783
"['经闭', '久泄']",0.0012912391536421541
"['腹冷', '胸胀胁满']",0.0036408365184352753
"['子宫冷', '健忘']",0.002753133115959927
"['脚气', '肢体浮肿']",0.010206908909166201
"['腹胀', '失志']",0.006762855360826575
"['盗汗', '气结腹痛']",0.011227847879652003
"['湿痰', '奔豚气']",0.012974912426921253
"['赤白痢', '偏头痛']",0.009214726364298625
"['瘦弱', '脉沉']",5.712358548382035e-05
"['经闭', '胸闷']",0.003829788745191409
"['腹冷', '白带频下']",0.012554758195497867
"['短气', '腰背疼痛']",0.0033597800969557
"['心热', '带浊']",0.007976011383885873
"['乏力', '心痛']",0.0006556343683636889
"['头旋目眩', '口苦']",0.0027932193798660965
"['不孕', '烦闷']",4.5679131218667735e-06
"['身凉', '带下色红']",0.00013181980604126675
"['咳嗽', '自汗']",0.0035600615620385856
"['口苦', '淋浊']",0.0044150688473976185
"['劳倦', '脚膝无力']",0.0012829948624071275
"['盗汗', '带下腹痛']",0.011227847879652003
"['久泄', '腹脐腿足常冷']",0.012974912426921253
"['狂言', '小腹疼痛']",0.010468011206801783
"['经闭', '便脓血']",0.0015987704635871958
"['瘦弱', '舌干']",0.0033763617373891996
"['头晕', '脉滑']",0.0018025025882118517
"['脚膝无力', '痰潮']",0.01633396255564598
"['难产', '无名肿毒']",0.012413671258143716
"['心烦', '睡卧不安']",0.009839757693599849
"['目眩', '满口生疮']",0.011227847879652003
"['眩晕', '涕']",0.010468011206801783
"['恶疮', '腹大']",0.01633396255564598
"['目赤', '大小便不通']",0.01633396255564598
"['心烦', '脉弱']",0.009839757693599849
"['白带', '清浊相干']",0.0023075760148831836
"['劳倦', '跌打损伤']",0.0037189460253055917
"['遗尿', '手足麻木']",0.0033597800969557
"['口苦', '柔汗']",0.013447846662905383
"['劳倦', '腰腿骨节疼痛']",0.0003971868971313075
"['昏迷', '自汗']",0.0070662438980906295
"['半身不遂', '恶疮']",0.004461635095155431
"['苔黄', '脉象弦数']",0.01538048504917161
"['呕吐', '咳逆上气']",0.0074546005127247295
"['中暑', '失志']",0.014373789524574812
"['胁痛', '膀胱气刺']",0.01538048504917161
"['惊悸', '不寐']",0.008290332543797047
"['中风', '鼻血']",0.009461648071230566
"['久泄', '寒疝']",0.012974912426921253
"['手足麻木', '心痛']",0.0063502926416624805
"['目眩', '惊悸']",0.0025544836303385
"['冷汗', '奔豚气']",0.0248220402102695
"['便脓血', '偏头痛']",0.006445623786161342
"['霍乱', '咳逆上气']",0.010206908909166201
"['劳倦', '脉虚细']",0.008542300954462678
"['身凉', '经事不调']",0.009650999753242906
"['带下如倾', '肌肥']",0.019590740734345385
"['阴痛', '经水不止']",0.0022033807458811117
"['脐下冷痛', '唯喜干食']",0.01538048504917161
"['昏迷', '脐腹虚鸣']",0.01538048504917161
"['四肢冷', '骨节疼痛']",0.0017712250369464888
"['苔白', '便脓血']",0.0021093738785974425
"['身凉', '倒产']",0.0047175739682145945
"['腰膝疼', '血淋']",0.0063502926416624805
"['白带', '皮肤干燥']",0.0023075760148831836
"['劳倦', '哮喘']",0.00018159821612123705
"['哮喘', '大小便不通']",0.013988778972462479
"['腹痛', '月经过多']",0.0011812904534633795
"['四肢冷', '满口生疮']",0.012554758195497867
"['乏力', '言语艰涩']",0.007473810084170085
"['饮食减少', '头目彻痛']",0.007911849120448344
"['喉闭', '头面虚肿']",0.0248220402102695
"['半身不遂', '血淋']",0.004461635095155431
"['四肢冷', '奔豚气']",0.012554758195497867
"['舌干', '睡卧不安']",0.019590740734345385
"['久泄', '多梦']",0.00483721885040761
"['目眩', '脚气']",0.0025544836303385
"['冷泄', '呕逆']",0.014373789524574812
"['经闭', '头痛']",0.0024427368194332444
"['霍乱', '小肠及外肾肿痛']",0.01538048504917161
"['苔白', '肠鸣']",0.0074546005127247295
"['身凉', '小肠疝气']",0.009650999753242906
"['久泄', '自汗']",0.00483721885040761
"['手足麻木', '惊悸']",0.005469949006193575
"['畏寒', '短气']",0.0010979030419328573
"['带下色红', '中风']",0.0016195391150811145
"['久泄', '鼻血']",0.007859956334038881
"['白带', '日晡潮热']",0.0023075760148831836
"['赤白带不止', '遍身疼痛']",0.00435094339622899
"['带下色黄', '面浮']",0.008318149966497823
"['带下色青', '质粘稠']",0.019590740734345385
"['头晕', '咳逆上气']",0.0043973483446007045
"['呕吐', '呕酸']",0.012554758195497867
"['面色萎黄', '痰潮']",0.008029792849697015
"['瘦弱', '痰涕粘涎']",0.008151542515269894
"['口苦', '心腹疼痛']",0.0037584286706659475
"['面色不荣', '吞酸水']",0.019590740734345385
"['带下色红', '脉滑']",0.002884366328288257
"['目眩', '心热']",0.003314782474999445
"['经闭', '脐下冷痛']",0.0030391187909297734
"['惊悸', '咳逆上气']",0.010206908909166201
"['白带', '寒疝']",0.0023075760148831836
"['阴痛', '血淋']",0.0035600615620385856
"['短气', '心热']",0.00483721885040761
"['赤白带不止', '大小便不通']",0.00435094339622899
"['目眩', '脐腹虚鸣']",0.011227847879652003
"['腹胀', '脉沉']",0.0010371496748695641
"['瘦弱', '腰酸']",0.002471983115074572
"['呕吐', '惊悸']",0.0036408365184352753
"['便溏', '带下色黑']",0.01633396255564598
"['白带', '疔疮']",0.0023075760148831836
"['腹痛', '带下腹痛']",0.007175723359321484
"['畏寒', '冷淋']",0.011518410589348826
"['乏力', '小便不通']",0.007473810084170085
"['肠鸣', '脉虚缓']",0.019590740734345385
"['劳倦', '质粘稠']",0.008542300954462678
"['呕吐', '涕']",0.005611729414364303
"['呕吐', '漆中毒']",0.012554758195497867
"['带下色红', '饮食不化']",0.0016195391150811145
"['饮食不化', '心痛']",0.0063502926416624805
"['赤白痢', '小肠冷气疼']",0.01633396255564598
"['腹痛', '面色不荣']",0.0025488687415475275
"['便脓血', '心腹疼痛']",0.0037584286706659475
"['饮食减少', '言语艰涩']",0.007911849120448344
"['面色萎黄', '头目彻痛']",0.008029792849697015
"['劳倦', '大便久滑']",0.008542300954462678
"['心气不足', '满口生疮']",0.01761621943712069
"['骨节疼痛', '精神失常']",0.007859956334038881
"['自汗', '嗽唾脓痰']",0.01633396255564598
"['口噤', '呕逆']",0.014373789524574812
"['头晕', '心气不足']",0.002753133115959927
"['脚气', '赤白痢']",0.0070662438980906295
"['身凉', '眼痛']",0.009650999753242906
"['湿痰', '喉闭']",0.012974912426921253
"['痰潮', '头目彻痛']",0.0248220402102695
"['呕吐', '腰膝疼']",0.003014205166865014
"['胁痛', '阴痒']",0.008290332543797047
"['赤白带不止', '脉弱']",0.00435094339622899
"['饮食减少', '中风']",0.00017340285231198793
"['偏头痛', '鼻血']",0.012413671258143716
"['脉沉', '头旋目眩']",0.0021093738785974425
"['舌红', '似血非血']",0.007559698040567775
"['大崩不止', '经水不止']",0.0009508863092397291
"['心烦', '四肢冷']",0.00015513084039298075
"['畏寒', '便溏']",0.0035600615620385856
"['小便浊败', '赤白痢']",0.0020600953782838327
"['舌干', '脏腑积冷']",0.019590740734345385
"['身凉', '头目彻痛']",0.009650999753242906
"['短气', '面色不荣']",0.007859956334038881
"['白带', '舌红']",0.00704166714085297
"['噎膈', '大小便不通']",0.019590740734345385
"['便脓血', '眼痛']",0.013447846662905383
"['胁痛', '似血非血']",0.008290332543797047
"['心痛', '心气不足']",0.009214726364298625
"['恶疮', '喉闭']",0.01633396255564598
"['目赤', '赤白痢']",0.007976011383885873
"['乏力', '肠虚滑泄']",0.007473810084170085
"['面色萎黄', '冷汗']",0.008029792849697015
"['不孕', '骨节疼痛']",0.00012176418222692442
"['四肢冷', '脚弱']",0.012554758195497867
"['发热', '带下腹痛']",0.014620654349145626
"['带下色红', '骨节疼痛']",0.0006532545253808419
"['赤白带不止', '难产']",7.008780064321485e-06
"['腹痛', '心热']",0.0005084955124564638
"['膀胱气刺', '小肠及外肾肿痛']",0.0248220402102695
"['面色萎黄', '脉虚缓']",0.008029792849697015
"['劳倦', '满口生疮']",0.008542300954462678
"['脉沉', '腹或阴中疼痛']",0.012554758195497867
"['心烦', '五色带下']",0.0031998704808859357
"['饮食减少', '头胀眩重']",0.007911849120448344
"['舌干', '痰涕粘涎']",0.019590740734345385
"['短气', '转筋']",0.007859956334038881
"['赤白带不止', '经浊淋漓']",0.00435094339622899
"['带下色黄', '口不渴']",0.013447846662905383
"['阴痛', '唇口青黑']",0.0046650526762114786
"['不孕', '喜暖']",0.002753133115959927
"['脐下冷痛', '浑身浮肿']",0.01538048504917161
"['盗汗', '烦闷']",0.0005260953749262054
"['呕吐', '脚气']",0.0036408365184352753
"['肠虚滑泄', '心腹胀满']",0.0248220402102695
"['白带', '四肢亦浮']",0.0023075760148831836
"['赤白带不止', '短气']",0.004113704793487605
"['经水不止', '脐下冷痛']",0.005469949006193575
"['畏寒', '少腹发凉']",0.011518410589348826
"['面色萎黄', '脏腑积冷']",0.008029792849697015
"['不孕', '头旋目眩']",0.0002563089799911822
"['半身不遂', '呕吐']",0.0014863933097503113
"['带下色红', '腹冷']",0.00046141124565313163
"['手足麻木', '无名肿毒']",0.009461648071230566
"['饮食减少', '脚弱']",0.007911849120448344
"['心热', '嗽唾脓痰']",0.01633396255564598
"['劳倦', '嗽唾脓痰']",0.008542300954462678
"['牙痛', '满口生疮']",0.0248220402102695
"['白带', '丹毒发']",0.0023075760148831836
"['大崩不止', '恶心']",0.0006228844894732299
"['心烦', '口干']",0.0031998704808859357
"['湿痰', '梦遗']",0.0028465342066379407
"['中风', '感风身痛']",0.014620654349145626
"['瘦弱', '狂言']",0.0018598065651470042
"['胸胀胁满', '子宫虚弱']",0.01538048504917161
"['经漏', '自汗']",0.004461635095155431
"['短气', '月经过多']",0.006002228563811635
"['湿痰', '无名肿毒']",0.007859956334038881
"['鼻血', '脉弱']",0.019590740734345385
"['腹胀', '惊悸']",0.0030391187909297734
"['涕', '呕酸']",0.01761621943712069
"['白带', '四肢酸痛']",2.8751574865815144e-05
"['苔黄', '头胀眩重']",0.01538048504917161
"['白带', '经浊淋漓']",0.0023075760148831836
"['腹痛', '胃吐食']",0.007175723359321484
"['鼻血', '嗽唾脓痰']",0.019590740734345385
"['小便利数', '便脓血']",0.0013900319217409751
"['咳嗽', '带下赤白']",0.011518410589348826
"['烦闷', '骨节疼痛']",0.0015137591803960904
"['赤白带不止', '带浊']",0.00016568163700625416
"['经水不止', '积滞泄泻']",0.014620654349145626
"['四肢冷', '冷痹']",0.012554758195497867
"['感风身痛', '头身皆重']",0.0248220402102695
"['湿毒疮', '小便短赤']",0.01761621943712069
"['苔白', '带下色黑']",0.012554758195497867
"['骨节疼痛', '漆中毒']",0.012974912426921253
"['目眩', '涕']",0.004404618588973119
"['畏寒', '眩晕']",0.0046650526762114786
"['面色萎黄', '昏迷']",0.0004890614610629784
"['牙痛', '痰潮']",0.0248220402102695
"['腰痛', '带下腹痛']",0.01095807642944105
"['头痛', '鼻血']",0.009461648071230566
"['腰背疼痛', '膈气']",0.009461648071230566
"['不孕', '恶疮']",0.0018025025882118517
"['小便浊败', '倒产']",0.0047175739682145945
"['白带', '舌干']",2.8751574865815144e-05
"['经水不止', '目赤']",0.0063502926416624805
"['小便利数', '心腹疼痛']",0.0022033807458811117
"['自汗', '月经过多']",0.009214726364298625
"['劳倦', '赤白痢']",0.0012829948624071275
"['大崩不止', '脉滑']",0.0020600953782838327
"['小便如泔', '小便淋沥']",0.010468011206801783
"['腰膝疼', '眼痛']",0.014620654349145626
"['舌红', '冷痹']",0.014620654349145626
"['饮食不化', '中风']",0.004783536763399876
"['湿痰', '吐血']",0.00483721885040761
"['烦闷', '狂言']",0.005263511529757903
"['呕逆', '身痒']",0.019590740734345385
"['腰酸', '带下赤白']",0.009650999753242906
"['久泄', '舌淡']",0.0028465342066379407
"['心烦', '心火不静']",0.004890866353368328
"['白带', '口干']",0.0010238039522492137
"['鼻血', '噎膈']",0.014373789524574812
"['脚膝无力', '脐腹虚鸣']",0.01633396255564598
"['身凉', '脐腹虚鸣']",0.009650999753242906
"['目赤', '头面虚肿']",0.01633396255564598
"['腰痛', '脚弱']",0.01095807642944105
"['烦闷', '咳逆上气']",0.007091467233923149
"['偏头痛', '跌打损伤']",0.012413671258143716
"['身凉', '头旋目眩']",0.0003870548475422009
"['盗汗', '子死腹中']",0.003314782474999445
"['淋沥不断', '阴痒']",0.006002228563811635
"['自汗', '狂言']",0.009214726364298625
"['烦闷', '饮食不化']",0.0027110904872946207
"['四肢冷', '面浮']",0.0074546005127247295
"['言语艰涩', '奔豚气']",0.0248220402102695
"['呕吐', '带下腹痛']",0.012554758195497867
"['饮食不化', '惊悸']",0.005469949006193575
"['湿痰', '难产']",0.006002228563811635
"['腹痛', '恶心']",7.023082530754898e-06
"['饮食减少', '膀胱气刺']",0.007911849120448344
"['脉沉', '霍乱']",0.0036408365184352753
"['鼻血', '无名肿毒']",0.014373789524574812
"['久泄', '便脓血']",0.0024246994286143964
"['腰背疼痛', '面浮']",0.009461648071230566
"['霍乱', '带下腹痛']",0.01538048504917161
"['腰酸', '发热']",0.0009508863092397291
"['腰痛', '积滞泄泻']",0.01095807642944105
"['白带', '单腹胀']",0.0023075760148831836
"['中暑', '漆中毒']",0.019590740734345385
"['湿痰', '冷汗']",0.012974912426921253
"['乏力', '五色带下']",0.0013789692323201153
"['哮喘', '头面虚肿']",0.013988778972462479
"['大便久滑', '痰潮']",0.0248220402102695
"['呕吐', '肢体浮肿']",0.0074546005127247295
"['白带', '咳逆上气']",2.8751574865815144e-05
"['无名肿毒', '大小便不通']",0.019590740734345385
"['劳倦', '鼻血']",0.0037189460253055917
"['五色带下', '感风身痛']",0.01761621943712069
"['小便浊败', '噎膈']",0.0047175739682145945
"['大崩不止', '膈气']",0.0047175739682145945
"['恶疮', '大小便不通']",0.01633396255564598
"['咳嗽', '心悸']",0.001750878058457861
"['惊悸', '狂言']",0.008290332543797047
"['劳倦', '四肢酸痛']",0.0037189460253055917
"['难产', '中暑']",0.012413671258143716
"['脐腹虚鸣', '言语艰涩']",0.0248220402102695
"['盗汗', '多梦']",0.003314782474999445
"['瘦弱', '中风']",0.00024937578873451827
"['梦遗', '吐血']",0.005762467450012021
"['赤白带不止', '喉闭']",0.00435094339622899
"['乏力', '心气不足']",0.0013789692323201153
"['阴痛', '带下冷痛']",0.0064629995552151764
"['烦闷', '舌干']",0.007091467233923149
"['脉弱', '日晡潮热']",0.0248220402102695
"['四肢冷', '口干']",0.005611729414364303
"['小便浊败', '烦闷']",3.8759599425675084e-05
"['满口生疮', '大便久滑']",0.0248220402102695
"['中风', '脚膝无力']",0.0063502926416624805
"['小便利数', '赤白痢']",0.0035600615620385856
"['饮食减少', '小便浊败']",0.0029096247500970396
"['劳倦', '肢体浮肿']",0.0037189460253055917
"['子宫冷', '痰膈']",0.009299651559373345
"['舌淡', '胸胀胁满']",0.0048969222246523225
"['言语艰涩', '头目彻痛']",0.0248220402102695
"['心腹疼痛', '无名肿毒']",0.009461648071230566
"['脉沉', '带下色黑']",0.012554758195497867
"['带下色红', '转筋']",0.005696190008969648
"['经水不止', '唯喜干食']",0.014620654349145626
"['中风', '言语艰涩']",0.014620654349145626
"['瘦弱', '嗽唾脓痰']",0.008151542515269894
"['霍乱', '满口生疮']",0.01538048504917161
"['淋浊', '偏头痛']",0.008290332543797047
"['难产', '大小便不通']",0.01761621943712069
"['经漏', '骨节疼痛']",0.0017712250369464888
"['久泄', '腰腿骨节疼痛']",0.0033597800969557
"['饮食不化', '腹大']",0.014620654349145626
"['四肢冷', '头目彻痛']",0.012554758195497867
"['饮食减少', '小便不通']",0.007911849120448344
"['吐血', '无名肿毒']",0.011145872591758171
"['子宫冷', '哮喘']",0.00046022646109850074
"['心腹疼痛', '难产']",0.007559698040567775
"['唇口青黑', '言语艰涩']",0.01761621943712069
"['腰痛', '嗽唾脓痰']",0.01095807642944105
"['盗汗', '哮喘']",0.0015514326125262712
"['赤白带不止', '单腹胀']",0.00435094339622899
"['湿痰', '大小便不通']",0.012974912426921253
"['四肢冷', '言语艰涩']",0.012554758195497867
"['四肢冷', '面色不荣']",0.0074546005127247295
"['半身不遂', '五色带下']",0.005611729414364303
"['脉沉', '口干']",0.005611729414364303
"['白带', '呕酸']",0.0023075760148831836
"['浑身浮肿', '寒疝']",0.0248220402102695
"['乏力', '小便短赤']",0.007473810084170085
"['自汗', '面浮']",0.011145872591758171
"['舌淡', '胁痛']",0.0048969222246523225
"['小便浊败', '小便淋沥']",0.0030421072955542083
"['淋浊', '阴肿']",0.010206908909166201
"['腰痛', '面色不荣']",0.005932794017765919
"['心痛', '奔豚气']",0.01633396255564598
"['骨节疼痛', '中暑']",0.007859956334038881
"['腹痛', '手足麻木']",2.1752411300202112e-05
"['中风', '头身皆重']",0.014620654349145626
"['饮食减少', '肠鸣']",0.0031691295382064166
"['面色萎黄', '半身不遂']",8.370008001779006e-05
"['瘦弱', '满口生疮']",0.008151542515269894
"['头晕', '唇口青黑']",0.002753133115959927
"['头晕', '苔黄']",0.0011819823246268513
"['面浮', '口唇龈内皆白']",0.019590740734345385
"['昏迷', '痰潮']",0.01538048504917161
